URL
https://assets.new.siemens.com/siemens/assets/api/uuid:16c327d3-3e02-427e-952f-e7f610d954fe/Siemens-Sustainability-Information-2019.pdf
https://assets.new.siemens.com/siemens/assets/api/uuid:32a7154d-edba-47bc-8e9b-9761617ba774/sustainability-report.pdf
https://assets.new.siemens.com/siemens/assets/api/uuid:4452e01b-e86d-4b94-88ec-729174c9010b/Siemens-Sustainability-Information-2018.pdf
https://assets.new.siemens.com/siemens/assets/api/uuid:4806da09-01c7-40b1-af91-99af4b726653/sustainability2021-en.pdf
https://assets.new.siemens.com/siemens/assets/api/uuid:80861153-7d01-4e95-b38c-c37770aaa4e1/Siemens-Environmental-Policies-Overview-2025-v1.pdf
https://assets.new.siemens.com/siemens/assets/api/uuid:960abaa5-9485-4359-9e66-ca3ccd2b10a3/sustainability-report-fy2023-peru.pdf
https://assets.new.siemens.com/siemens/assets/api/uuid:c1088e4f-4d7f-4fa5-8e8e-33398ecf5361/sustainability-report-fy2022.pdf
https://assets.new.siemens.com/siemens/assets/api/uuid:d051e5f1-7161-4739-be26-4ee0e3923aed/siemens-sustainability-impact.pdf
https://assets.new.siemens.com/siemens/assets/api/uuid:dea0c623-1ae9-4ef0-a69a-31d8eb7b39fb/sustainability-statement.pdf
https://assets.new.siemens.com/siemens/assets/api/uuid:f524960aabbdfb35ad8a421cc9ca4832c9c7de0d/siemens-sustainability-information-2017.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/14Cf2t03YfnCBcW9WaK8Kc/d48708872517c9722e0567187f1cd9b7/sustainability-report-fy2023.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/1lj8IG6mqTA3BqaqlO6EHt/56b34db7916337ae71d33245d99eeac3/siemens-sustainability-information2017.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/1yDtHJ6i5AHdCLGDmnuDeS/dfb63459695840fd0954d4aab356747b/siemens-sustainability-impact.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/2DdME9PPsFmjih1GHDJfpD/f9c8433300593728d4701008002a82b0/corporate-governance-statement.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/2PCcF69gfBYukWdUhVCFuY/4b3e07804bb67827fd45a2474ae919bd/sustainability2020-en.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/2atz6iRXH3AVv3VgksCvmX/0c24314e1a4d74948fc40d76885cd531/sustainability-statement.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/2wEEPltp396HXCqFIGEp6S/260741d7ec3f91284d39665ed07041f9/siemens-sustainability-information2019.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/38nhB5gOhB4og0ul3barCr/86e1e7dc0425a08b3df95c4ba6bdbddf/sustainability-report-fy2022.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/4BHE1wKXLpzskSb368LSDR/303625c11f5fea6a96655f8ec0a1ac6b/sustainability-statement.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/5YLkpNSNwlaNhKZuizwfQ1/f39d23f5fc984c8e760621ca600f5f19/sustainability2021-en.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/5vIKRkwP9vqr5lsLwCohwb/ee6ce4f83f3f393cadb2936cea6fe091/siemens-sustainability-information2018.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/6wZBh0DB0hvWxrVTn0fw3S/a64749dccb7b276abb71dfdc08fac227/siemens-sustainability-information2016.pdf
https://www.siemens.com/assets.ctfassets.net/17si5cpawjzf/7t1JJFO4a7ut58UtEVjyZa/4a3541c98ae6de511cf36335a78c8cb4/Siemens-sustainability-target-framework.pdf
